Letter,Number,Color
nyg,75,Red
nyh,79,Yellow
nyi,30,Pink
nyj,83,Red
nyk,75,Pink
nyl,77,Yellow
nym,30,Red
nyn,20,Green
nyo,27,Green
nyp,93,Yellow
nyq,11,Turquoise
nyr,10,Black
nys,59,Cyan
nyt,60,Orange
nyu,73,Lavender
nyv,0,Red
nyw,12,Lavender
nyx,30,Gray
nyy,47,Green
nyz,42,Purple
nza,88,Brown
nzb,44,Orange
nzc,66,Magenta
nzd,15,Cyan
nze,30,Green
nzf,94,Green
nzg,82,Purple
nzh,97,Magenta
nzi,29,Orange
nzj,78,Purple
nzk,59,Cyan
nzl,44,Black
nzm,45,Cyan
nzn,84,Magenta
nzo,57,Orange
nzp,62,Blue
nzq,59,Blue
nzr,96,Purple
nzs,2,Red
nzt,22,Blue
nzu,2,Orange
nzv,40,Yellow
nzw,84,Magenta
nzx,55,Pink
nzy,7,White
nzz,46,Blue
oaa,12,Blue
oab,35,Brown
oac,62,Lavender
oad,47,Orange
oae,10,Blue
oaf,50,Pink
oag,29,Gray
oah,86,Brown
oai,98,Lavender
oaj,55,Purple
oak,49,Cyan
oal,71,Orange
oam,22,Orange
oan,8,Red
oao,44,Green
oap,21,Lavender
oaq,74,Gray
oar,25,Blue
oas,99,Purple
oat,64,Pink
oau,75,Pink
oav,52,Orange
oaw,68,Yellow
oax,75,White
oay,17,Cyan
oaz,82,Turquoise
oba,5,Brown
obb,52,Lavender
obc,89,Blue
obd,47,Blue
obe,42,Brown
obf,65,White
obg,75,Yellow
obh,49,Red
obi,21,Brown
obj,5,Lavender
obk,33,Cyan
obl,63,Orange
obm,51,Blue
obn,76,Lavender
obo,78,White
obp,27,Gray
obq,95,Red
obr,33,Magenta
obs,70,Pink
obt,4,Yellow
obu,92,Pink
obv,13,White
obw,72,Magenta
obx,51,Green
oby,49,Magenta
obz,7,White
oca,17,Lavender
ocb,86,Cyan
occ,0,Pink
ocd,17,Lavender
oce,31,Turquoise
ocf,79,Magenta
ocg,83,Red
och,42,Green
oci,7,Yellow
ocj,8,Lavender
ock,29,Yellow
ocl,25,Blue
ocm,45,Purple
ocn,100,Gray
oco,65,Black
ocp,81,Cyan
ocq,71,Brown
ocr,75,Brown
ocs,21,Gray
oct,18,Lavender
ocu,99,Yellow
ocv,93,Brown
ocw,84,Turquoise
ocx,36,Green
ocy,4,Pink
ocz,37,Red
oda,95,Orange
odb,93,Gray
odc,20,Orange
odd,24,Black
ode,97,Orange
odf,48,Gray
odg,0,Black
odh,6,White
odi,25,White
odj,58,Gray
odk,28,Yellow
odl,73,Blue
odm,4,Cyan
odn,42,Cyan
odo,62,Orange
odp,66,Yellow
odq,68,Pink
odr,100,Magenta
ods,99,White
odt,27,Blue
odu,84,Green
odv,39,White
odw,85,Blue
odx,40,Red
ody,59,Black
odz,95,Black
oea,18,Red
oeb,57,Brown
oec,76,White
oed,55,Lavender
oee,17,Cyan
oef,67,Lavender
oeg,58,Purple
oeh,18,Pink
oei,13,Cyan
oej,1,White
oek,58,Gray
oel,66,Blue
oem,53,Purple
oen,89,Black
oeo,2,White
oep,69,Red
oeq,9,Orange
oer,64,White
oes,90,Turquoise
oet,28,Turquoise
oeu,67,Purple
oev,34,Brown
oew,65,Blue
oex,40,Pink
oey,41,Magenta
oez,37,Black
ofa,18,Orange
ofb,34,Yellow
ofc,25,Black
ofd,32,Purple
ofe,75,Brown
off,32,Blue
ofg,3,Orange
ofh,75,White
ofi,46,Green
ofj,18,Blue
ofk,59,Blue
ofl,89,Black
ofm,13,Black
ofn,65,Black
ofo,20,Brown
ofp,44,Purple
ofq,79,Turquoise
ofr,76,Green
ofs,17,Cyan
oft,5,Yellow
ofu,63,Black
ofv,44,Purple
ofw,75,Yellow
ofx,16,Brown
ofy,4,White
ofz,13,Green
oga,45,Blue
ogb,4,Blue
ogc,20,Green
ogd,66,Green
oge,35,Turquoise
ogf,4,Gray
ogg,100,White
ogh,30,Blue
ogi,100,Black
ogj,7,Gray
ogk,19,Cyan
ogl,71,Magenta
ogm,72,Cyan
ogn,58,Red
ogo,17,Orange
ogp,48,Lavender
ogq,96,Purple
ogr,15,Turquoise
ogs,8,Magenta
ogt,55,Turquoise
ogu,95,Lavender
ogv,28,Brown
ogw,47,Green
ogx,9,Lavender
ogy,87,White
ogz,54,Black
oha,91,White
ohb,82,Lavender
ohc,14,Pink
ohd,47,Green
ohe,24,Magenta
ohf,23,Orange
ohg,61,Blue
ohh,34,Magenta
ohi,70,White
ohj,77,Pink
ohk,15,Red
ohl,50,Blue
ohm,15,White
ohn,32,Magenta
oho,38,White
ohp,79,Red
ohq,10,Purple
ohr,14,Cyan
ohs,84,Pink
oht,61,Green
ohu,25,Magenta
ohv,29,Gray
ohw,77,Brown
ohx,44,Lavender
ohy,74,Brown
ohz,65,Purple
oia,7,Black
oib,67,Cyan
oic,68,Brown
oid,89,Yellow
oie,13,Black
oif,71,White
oig,68,Black
oih,44,Brown
oii,82,Green
oij,73,Yellow
oik,10,Lavender
oil,27,Gray
oim,73,Green
oin,42,Blue
oio,65,Brown
oip,71,Yellow
oiq,46,White
oir,99,Cyan
ois,26,Brown
oit,54,Orange
oiu,29,Lavender
oiv,64,Turquoise
oiw,1,White
oix,72,Orange
oiy,98,Pink
oiz,69,Red
oja,26,Yellow
ojb,54,Yellow
ojc,17,Pink
ojd,60,Turquoise
oje,62,Blue
ojf,72,Black
ojg,35,Gray
ojh,40,Magenta
oji,23,Blue
ojj,2,Magenta
ojk,1,Blue
ojl,77,Red
ojm,11,Red
ojn,80,Pink
ojo,31,Lavender
ojp,7,Yellow
ojq,26,Red
ojr,27,Orange
ojs,33,Blue
ojt,12,Black
oju,30,Lavender
ojv,64,Red
ojw,94,Red
ojx,43,Black
ojy,28,Purple
ojz,94,Yellow
oka,17,Red
okb,96,Blue
okc,36,Purple
okd,38,Magenta
oke,97,Black
okf,17,Purple
okg,83,White
okh,50,White
oki,70,Cyan
okj,63,Blue
okk,15,Purple
okl,2,Black
okm,0,Gray
okn,49,Lavender
oko,61,Pink
okp,64,Black
okq,10,Gray
okr,62,Brown
oks,99,Cyan
okt,81,Pink
oku,47,Black
okv,19,Lavender
okw,80,Turquoise
okx,6,Black
oky,47,Turquoise
okz,23,Turquoise
ola,55,Brown
olb,38,Gray
olc,32,Black
old,22,Green
ole,7,Gray
olf,98,Turquoise
olg,38,Black
olh,15,Cyan
oli,56,Gray
olj,10,Pink
olk,68,Magenta
oll,9,Pink
olm,68,Yellow
oln,76,Brown
olo,54,Yellow
olp,81,Lavender
olq,65,Yellow
olr,11,Magenta
ols,35,Lavender
olt,18,Orange
olu,93,Cyan
olv,14,Blue
olw,71,Lavender
olx,4,White
oly,6,Red
olz,13,Magenta
oma,56,Cyan
omb,24,Black
omc,50,Lavender
omd,72,Brown
ome,84,Black
omf,87,Purple
omg,57,Orange
omh,99,Cyan
omi,38,Gray
omj,8,Cyan
omk,32,White
oml,58,Gray
omm,15,Lavender
omn,0,Blue
omo,89,Orange
omp,21,Gray
omq,0,Purple
omr,39,Gray
oms,14,Magenta
omt,48,Pink
omu,33,Black
omv,52,Orange
omw,70,Turquoise
omx,69,Blue
omy,66,Turquoise
omz,59,Lavender
ona,89,Turquoise
onb,23,Cyan
onc,2,Cyan
ond,34,Magenta
one,91,Red
onf,16,Red
ong,95,Yellow
onh,22,Magenta
oni,73,Gray
onj,16,Green
onk,1,Brown
onl,12,Brown
onm,92,Purple
onn,54,Red
ono,5,White
onp,31,Cyan
onq,84,Red
onr,63,Purple
ons,94,Orange
ont,44,Yellow
onu,89,Red
onv,55,Orange
onw,36,Magenta
onx,85,Blue
ony,38,Green
onz,51,Brown
ooa,43,Purple
oob,15,Purple
ooc,99,Magenta
ood,14,Cyan
ooe,3,Green
oof,75,Purple
oog,12,Turquoise
ooh,11,Magenta
ooi,89,Turquoise
ooj,41,Purple
ook,28,Yellow
ool,67,Gray
oom,23,Blue
oon,43,Brown
ooo,76,Orange
oop,7,Magenta
ooq,75,Turquoise
oor,9,Lavender
oos,57,White
oot,86,White
oou,92,Pink
oov,94,Cyan
oow,21,Gray
oox,88,Green
ooy,12,Turquoise
ooz,75,Red
opa,72,Cyan
opb,92,Yellow
opc,39,Red
opd,40,Yellow
ope,68,Turquoise
opf,70,Pink
opg,22,Brown
oph,80,Red
opi,38,Gray
opj,47,Brown
opk,6,Black
opl,86,Lavender
opm,63,Black
opn,16,Black
opo,18,Pink
opp,25,Turquoise
opq,9,Purple
opr,24,Blue
ops,76,Cyan
opt,60,Turquoise
opu,50,Purple
opv,27,Purple
opw,55,Green
opx,31,Cyan
opy,72,Cyan
opz,48,Yellow
oqa,3,Green
oqb,0,Yellow
oqc,31,Purple
oqd,31,Blue
oqe,90,Black
oqf,27,White
oqg,58,Cyan
oqh,36,Orange
oqi,78,Red
oqj,42,Green
oqk,29,Turquoise
oql,72,Blue
oqm,45,Gray
oqn,3,Yellow
oqo,50,Purple
oqp,48,Orange
oqq,17,White
oqr,88,Red
oqs,26,Magenta
oqt,11,Cyan
oqu,48,Turquoise
oqv,56,Lavender
oqw,30,Red
oqx,14,Brown
oqy,66,Pink
oqz,70,Turquoise
ora,34,Gray
orb,54,Magenta
orc,48,Green
ord,75,Purple
ore,28,Pink
orf,48,Orange
org,82,White
orh,83,Green
ori,79,Magenta
orj,72,Yellow
ork,11,Black
orl,21,Gray
orm,91,Purple
orn,42,Brown
oro,46,Lavender
orp,55,Purple
orq,29,Brown
orr,18,Lavender
ors,84,Magenta
ort,6,Magenta
oru,19,Yellow
orv,93,Orange
orw,98,Orange
orx,37,Red
ory,90,Pink
orz,13,Brown
osa,8,Brown
osb,69,Yellow
osc,25,Purple
osd,83,Pink
ose,96,Gray
osf,7,Brown
osg,72,Red
osh,60,Black
osi,44,Orange
osj,81,Purple
osk,96,Green
osl,87,Turquoise
osm,48,Brown
osn,83,Red
oso,70,Black
osp,23,Purple
osq,80,Yellow
osr,90,Purple
oss,64,Black
ost,31,Cyan
osu,80,Yellow
osv,15,Orange
osw,88,Orange
osx,97,Gray
osy,43,Magenta
osz,60,Orange
ota,76,Cyan
otb,20,White
otc,45,Blue
otd,52,Red
ote,76,Magenta
otf,95,Black
otg,28,White
oth,75,White
oti,44,Lavender
otj,77,Black
otk,95,Pink
otl,95,Lavender
otm,0,Turquoise
otn,59,Black
oto,73,Black
otp,27,Magenta
otq,70,Gray
otr,68,Turquoise
ots,75,White
ott,70,Magenta
otu,75,Red
otv,97,Cyan
otw,2,Cyan
otx,61,Lavender
oty,14,Purple
otz,75,Yellow
oua,70,Purple
oub,7,Orange
ouc,39,Brown
oud,28,Cyan
oue,19,Black
ouf,12,Red
oug,97,White
ouh,64,Turquoise
oui,66,Turquoise
ouj,86,Magenta
ouk,17,Orange
oul,71,Blue
oum,24,Brown
oun,56,Yellow
ouo,59,Purple
oup,4,Orange
ouq,80,Turquoise
our,66,Pink
ous,63,Turquoise
out,56,Green
ouu,16,Orange
ouv,90,Orange
ouw,41,Brown
oux,49,Purple
ouy,59,Orange
ouz,25,Blue
ova,16,Brown
ovb,24,Brown
ovc,95,White
ovd,22,Orange
ove,40,White
ovf,87,Turquoise
ovg,57,Purple
ovh,90,White
ovi,57,Red
ovj,2,Orange
ovk,4,Brown
ovl,65,White
ovm,62,Cyan
ovn,61,Blue
ovo,52,Orange
ovp,80,Blue
ovq,61,Orange
ovr,88,Green
ovs,31,Turquoise
ovt,81,Green
ovu,75,White
ovv,16,Red
ovw,26,Turquoise
ovx,70,Gray
ovy,49,Purple
ovz,55,Red
owa,70,Yellow
owb,26,Purple
owc,33,Black
owd,60,Purple
owe,89,Black
owf,21,Cyan
owg,100,Magenta
owh,90,Green
owi,15,Green
owj,96,Red
owk,72,Green
owl,45,Lavender
owm,94,Cyan
own,27,Purple
owo,84,Magenta
owp,37,Blue
owq,13,Turquoise
owr,61,Cyan
ows,7,Magenta
owt,66,Red
owu,85,White
owv,59,Turquoise
oww,79,Pink
owx,86,Turquoise
owy,49,Black
owz,52,Orange
oxa,48,Cyan
oxb,93,Lavender
oxc,15,Yellow
oxd,81,Cyan
oxe,57,Turquoise
oxf,55,Orange
oxg,86,Purple
oxh,4,Magenta
oxi,52,Black
oxj,6,Cyan
oxk,59,Pink
oxl,42,Black
oxm,4,Pink
oxn,63,Yellow
oxo,85,Purple
oxp,65,Magenta
oxq,12,Brown
oxr,36,Lavender
oxs,83,Lavender
oxt,93,Red
oxu,52,Magenta
oxv,64,Cyan
oxw,71,Turquoise
oxx,11,Orange
oxy,10,Magenta
oxz,14,Pink
oya,37,White
oyb,88,Cyan
oyc,50,Lavender
oyd,52,Green
oye,35,Black
oyf,9,Brown
oyg,74,Turquoise
oyh,11,Orange
oyi,70,Yellow
oyj,47,Pink
oyk,13,Cyan
oyl,45,Pink
oym,25,Purple
oyn,52,Lavender
oyo,55,Blue
oyp,14,Green
oyq,19,Black
oyr,81,Gray
oys,17,Cyan
oyt,48,Green
oyu,32,Green
oyv,80,Blue
oyw,75,Blue
oyx,16,Green
oyy,78,Purple
oyz,34,Blue
oza,67,Purple
ozb,24,Lavender
ozc,24,Lavender
ozd,26,Brown
oze,30,Pink
ozf,4,Black
ozg,49,Red
ozh,10,Green
ozi,37,Blue
ozj,45,Black
ozk,40,Green
ozl,21,Orange
ozm,30,Brown
ozn,11,Black
ozo,84,Blue
ozp,77,Turquoise
ozq,41,Gray
ozr,6,Magenta
ozs,60,Brown
ozt,50,Cyan
ozu,100,Lavender
ozv,82,Lavender
ozw,54,Blue
ozx,27,Yellow
ozy,56,Red
ozz,39,Cyan
paa,19,Blue
pab,80,Purple
pac,30,Pink
pad,8,Orange
pae,25,Red
paf,83,Lavender
pag,98,Lavender
pah,26,Black
pai,90,Cyan
paj,2,White
pak,89,Green
pal,4,Brown
pam,78,Black
pan,59,Magenta
pao,12,Brown
pap,44,Cyan
paq,88,Magenta
par,60,Purple
pas,92,Brown
pat,91,Orange
pau,50,Cyan
pav,40,Lavender
paw,68,Black
pax,3,Green
pay,32,Black
paz,47,Purple
pba,82,Gray
pbb,82,Magenta
pbc,20,Pink
pbd,67,Cyan
pbe,90,Black
pbf,4,White
pbg,84,Brown
pbh,63,Pink
pbi,79,Purple
pbj,56,White
pbk,4,Gray
pbl,23,Lavender
pbm,82,Black
pbn,42,Purple
pbo,22,Lavender
pbp,89,Magenta
pbq,57,Red
pbr,16,Lavender
pbs,60,Lavender
pbt,48,Gray
pbu,63,Orange
pbv,80,Black
pbw,32,Purple
pbx,52,Yellow
pby,25,Turquoise
pbz,13,White
pca,67,Gray
pcb,11,Lavender
pcc,44,Orange
pcd,4,Purple
pce,49,Pink
pcf,50,Pink
pcg,27,Orange
pch,82,Orange
pci,55,Gray
pcj,59,Yellow
pck,97,Pink
pcl,12,Purple
pcm,1,Yellow
pcn,25,Green
pco,84,White
pcp,63,Red
pcq,97,Brown
pcr,79,Cyan
pcs,13,Brown
pct,53,Magenta
pcu,79,Lavender
pcv,90,Cyan
pcw,16,Yellow
pcx,90,Black
pcy,85,Blue
pcz,2,Black
pda,44,Green
pdb,64,Blue
pdc,54,Green
pdd,30,Black
pde,87,Purple
pdf,50,Red
pdg,57,Pink
pdh,43,Blue
pdi,94,Lavender
pdj,12,Red
pdk,12,Orange
pdl,2,Yellow
pdm,11,Brown
pdn,35,Lavender
pdo,47,Blue
pdp,35,Orange
pdq,5,Gray
pdr,80,Pink
pds,18,Brown
pdt,53,Brown
pdu,3,Purple
pdv,45,Orange
pdw,71,Orange
pdx,29,Brown
pdy,58,Black
pdz,3,Cyan
pea,9,Brown
peb,78,Orange
pec,4,White
ped,98,Orange
pee,42,Gray
pef,16,Pink
peg,91,Cyan
peh,30,Red
pei,59,Magenta
pej,33,Red
pek,100,White
pel,28,Cyan
pem,25,Magenta
pen,67,Orange
peo,9,White
pep,84,Purple
peq,15,Gray
per,86,Red
pes,78,Orange
pet,26,Black
peu,88,Purple
pev,68,White
pew,16,Green
pex,19,Green
pey,9,Purple
pez,60,Gray
pfa,5,Orange
pfb,67,Red
pfc,90,Yellow
pfd,24,Gray
pfe,50,Orange
pff,45,Yellow
pfg,89,Gray
pfh,73,Yellow
pfi,7,Yellow
pfj,10,Black
pfk,13,White
pfl,100,Lavender
pfm,78,Lavender
pfn,45,Cyan
pfo,59,Red
pfp,64,Yellow
pfq,70,Pink
pfr,68,Red
pfs,96,Purple
pft,81,Blue
pfu,69,Blue
pfv,45,Black
pfw,20,Black
pfx,5,Orange
pfy,20,Pink
pfz,97,Yellow
pga,28,Turquoise
pgb,35,Lavender
pgc,63,Magenta
pgd,45,Cyan
pge,99,Green
pgf,49,Magenta
pgg,30,Lavender
pgh,91,Red
pgi,49,Pink
pgj,51,Blue
pgk,12,Blue
pgl,38,Yellow
pgm,63,White
pgn,17,Green
pgo,45,Pink
pgp,85,Gray
pgq,8,Green
pgr,86,Yellow
pgs,22,Green
pgt,25,Orange
pgu,68,Magenta
pgv,85,Black
pgw,5,Turquoise
pgx,31,Orange
pgy,33,Green
pgz,12,Green
pha,14,Purple
phb,98,Gray
phc,18,Orange
phd,68,Pink
phe,90,Black
phf,83,Brown
phg,6,Green
phh,91,Red
phi,96,Blue
phj,69,Lavender
phk,54,Magenta
phl,40,Yellow
phm,5,Cyan
phn,39,Yellow
pho,33,Red
php,64,Brown
phq,39,Orange
phr,25,Magenta
phs,17,Turquoise
pht,2,Turquoise
phu,29,Cyan
phv,74,Orange
phw,62,White
phx,83,Green
phy,65,Green
phz,38,Blue
pia,78,Blue
pib,55,Orange
pic,17,Lavender
pid,3,Blue
pie,57,Brown
pif,32,Blue
pig,87,Black
pih,58,Yellow
pii,96,Pink
pij,25,Lavender
pik,19,Red
pil,91,Pink
pim,93,Brown
pin,8,Pink
pio,72,Lavender
pip,17,Black
piq,60,Purple
pir,6,Gray
pis,64,Pink
pit,65,Purple
piu,48,Lavender
piv,30,Gray
piw,39,Red
pix,73,Lavender
piy,66,Black
piz,2,Purple
pja,0,Black
pjb,3,Magenta
pjc,81,Black
pjd,12,Purple
pje,36,Red
pjf,32,Black
pjg,89,Turquoise
pjh,17,Orange
pji,96,Purple
pjj,47,Green
pjk,16,Orange
pjl,38,Purple
pjm,63,Blue
pjn,99,Yellow
pjo,36,Lavender
pjp,78,Black
pjq,67,Cyan
pjr,58,Yellow
pjs,93,Gray
pjt,10,Purple
pju,27,Yellow
pjv,30,Blue
pjw,100,Turquoise
pjx,2,Purple
pjy,78,Blue
pjz,50,Pink
pka,52,Cyan
pkb,72,White
pkc,78,Magenta
pkd,94,Cyan
pke,78,Turquoise
pkf,49,Black
pkg,16,Orange
pkh,95,Magenta
pki,44,Black
pkj,72,Brown
pkk,67,Black
pkl,0,Turquoise
pkm,73,Red
pkn,1,Lavender
pko,45,White
pkp,41,Green
pkq,89,Yellow
pkr,71,Green
pks,87,Red
pkt,58,Turquoise
pku,39,Red
pkv,53,Orange
pkw,24,Pink
pkx,20,Brown
pky,95,Purple
pkz,90,Red
pla,85,Orange
plb,27,Red
plc,46,Brown
pld,57,Brown
ple,77,Turquoise
plf,24,Green
plg,72,Red
plh,61,Yellow
pli,17,Red
plj,79,Magenta
plk,80,Red
pll,12,Green
plm,67,White
pln,51,Yellow
plo,26,Turquoise
plp,80,Cyan
plq,33,Yellow
plr,63,Brown
pls,42,Brown
plt,41,Pink
plu,12,White
plv,27,Magenta
plw,28,Gray
plx,62,Cyan
ply,44,Brown
plz,98,Green
pma,37,Purple
pmb,89,Cyan
pmc,76,Red
pmd,38,White
pme,51,Brown
pmf,46,Blue
pmg,51,Yellow
pmh,42,Gray
pmi,39,Red
pmj,10,Purple
pmk,14,Pink
pml,33,Magenta
pmm,58,Cyan
pmn,62,Magenta
pmo,18,Brown
pmp,29,Pink
pmq,58,Turquoise
pmr,84,Orange
pms,39,White
pmt,64,Brown
pmu,78,Yellow
pmv,38,White
pmw,33,Purple
pmx,96,Yellow
pmy,39,White
pmz,22,Orange
pna,100,Turquoise
pnb,29,Yellow
pnc,34,White
pnd,5,Brown
pne,36,Cyan
pnf,0,Black
png,9,Blue
pnh,86,Purple
pni,74,White
pnj,3,Turquoise
pnk,25,Lavender
pnl,60,Lavender
pnm,7,Orange
pnn,56,Turquoise
pno,75,Red
pnp,48,Black
pnq,34,Green
pnr,83,White
pns,22,Purple
pnt,23,White
pnu,62,Orange
pnv,12,Orange
pnw,15,Yellow
pnx,33,Green
pny,58,Purple
pnz,75,Brown
poa,36,Yellow
pob,82,Cyan
poc,46,Green
pod,93,Pink
poe,22,Yellow
pof,91,Brown
pog,42,Brown
poh,72,Red
poi,64,Cyan
poj,0,Red
pok,81,Red
pol,100,White
pom,71,Cyan
pon,32,Purple
poo,53,Cyan
pop,56,Magenta
poq,91,Brown
por,50,Lavender
pos,43,Pink
pot,22,Lavender
pou,15,Lavender
pov,57,Green
pow,13,Pink
pox,95,White
poy,20,Turquoise
poz,79,Brown
ppa,25,Lavender
ppb,60,Gray
ppc,91,Magenta
ppd,20,Brown
ppe,13,Lavender
ppf,22,Black
ppg,20,Cyan
pph,20,Turquoise
ppi,93,Black
ppj,36,Black
ppk,65,Yellow
ppl,20,Gray
ppm,42,Cyan
ppn,66,Blue
ppo,5,Yellow
ppp,12,Pink
ppq,1,Magenta
ppr,10,Lavender
pps,68,Black
ppt,41,Turquoise
ppu,24,Yellow
ppv,90,Magenta
ppw,22,Turquoise
ppx,45,Yellow
ppy,72,Blue
ppz,31,Red
pqa,21,Orange
pqb,63,Yellow
pqc,25,Gray
pqd,2,White
pqe,20,Lavender
pqf,40,Gray
pqg,76,Cyan
pqh,16,Magenta
pqi,38,White
pqj,60,Pink
pqk,89,Pink
pql,26,Magenta
pqm,6,Black
pqn,35,Turquoise
pqo,39,Turquoise
pqp,59,White
pqq,50,Black
pqr,50,Purple
pqs,55,Red
pqt,30,Orange
pqu,70,Black
pqv,83,Turquoise
pqw,11,Lavender
pqx,12,Brown
pqy,4,Red
pqz,15,Gray
pra,71,Yellow
prb,0,Blue
prc,31,Turquoise
prd,61,Brown
pre,2,Lavender
prf,35,White
prg,91,Green
prh,40,Turquoise
pri,11,Brown
prj,37,Cyan
prk,73,Lavender
prl,74,Brown
prm,33,Lavender
prn,34,Lavender
pro,82,White
prp,26,Magenta
prq,4,Turquoise
prr,80,Magenta
prs,31,Orange
prt,17,Purple
pru,10,Pink
prv,33,Pink
prw,31,Yellow
prx,70,Pink
pry,99,Brown
prz,51,Purple
psa,56,Brown
psb,79,Black
psc,58,Purple
psd,91,Cyan
pse,18,Orange
psf,7,Turquoise
psg,24,Purple
psh,86,Blue
psi,49,Pink
psj,66,Green
psk,48,Lavender
psl,71,White
psm,87,Magenta
psn,5,Yellow
pso,87,Brown
psp,52,Magenta
psq,0,Cyan
psr,25,Yellow
pss,71,Orange
pst,57,Brown
psu,99,Green
psv,23,Black
psw,20,Turquoise
psx,74,Pink
psy,91,Magenta
psz,46,Black
pta,20,Yellow
ptb,26,Purple
ptc,12,Brown
ptd,62,Purple
pte,61,Brown
ptf,68,Magenta
ptg,41,Orange
pth,98,Lavender
pti,65,Yellow
ptj,48,Red
ptk,23,Yellow
ptl,42,Cyan
ptm,88,White
ptn,61,Orange
pto,20,Yellow
ptp,51,Turquoise
ptq,13,Brown
ptr,87,Magenta
pts,32,White
ptt,56,Yellow
ptu,85,Brown
ptv,48,Orange
ptw,74,Magenta
ptx,97,Cyan
pty,20,Green
ptz,44,Black
pua,17,Brown
pub,11,Lavender
puc,84,Black
pud,50,Turquoise
pue,84,Black
puf,0,Black
pug,9,Blue
puh,97,Orange
pui,3,Gray
puj,45,Purple
puk,77,Cyan
pul,38,Black
pum,80,Pink
pun,69,Brown
puo,77,Yellow
pup,63,Brown
puq,13,Magenta
pur,88,Blue
pus,19,Green
put,12,Brown
puu,9,Blue
puv,19,Blue
puw,7,Red
pux,88,Turquoise
puy,13,Cyan
puz,94,Orange
pva,86,Black
pvb,62,Gray
pvc,42,Yellow
pvd,60,Turquoise
pve,21,Red
pvf,29,Cyan
pvg,57,Yellow
pvh,46,Turquoise
pvi,84,Cyan
pvj,1,Cyan
pvk,9,Magenta
pvl,18,Purple
pvm,34,Black
pvn,2,Black
pvo,68,Black
pvp,81,Red
pvq,54,Magenta
pvr,17,Pink
pvs,97,White
pvt,77,Brown
pvu,22,Lavender
pvv,92,Brown
pvw,93,Orange
pvx,91,Turquoise
pvy,23,Lavender
pvz,61,Purple
pwa,50,White
pwb,6,White
pwc,100,Pink
pwd,37,Gray
pwe,82,Lavender
pwf,47,Brown
pwg,4,Magenta
pwh,45,Purple
pwi,88,Cyan
pwj,39,Orange
pwk,96,Gray
pwl,50,Brown
pwm,18,Cyan
pwn,7,Turquoise
pwo,76,Brown
pwp,28,Black
pwq,93,Gray
pwr,32,White
pws,83,Purple
pwt,48,Red
pwu,1,Green
pwv,35,Turquoise
pww,51,Red
pwx,56,Red
pwy,98,Lavender
pwz,70,Purple
pxa,1,Red
pxb,68,Orange
pxc,86,Orange
pxd,54,Green
pxe,8,Green
pxf,16,Orange
pxg,45,White
pxh,57,White
pxi,54,Magenta
pxj,14,Brown
pxk,95,Lavender
pxl,25,Gray
pxm,67,White
pxn,59,Blue
pxo,4,Black
pxp,100,Magenta
pxq,50,Brown
pxr,95,Gray
pxs,67,Blue
pxt,20,Magenta
pxu,61,Yellow
pxv,42,Orange
pxw,84,White
pxx,75,Brown
pxy,16,Gray
pxz,63,Red
pya,14,Cyan
pyb,44,Yellow
pyc,53,Brown
pyd,65,Lavender
pye,26,Pink
pyf,27,Pink
pyg,64,Yellow
pyh,58,Brown
pyi,45,Magenta
pyj,44,Gray
pyk,5,Yellow
pyl,72,Magenta
pym,73,Blue
pyn,0,Yellow
pyo,9,Lavender
pyp,85,Blue
pyq,98,Orange
pyr,30,Pink
pys,2,Blue
pyt,72,Black
pyu,69,Brown
pyv,55,Yellow
pyw,9,White
pyx,29,Yellow
pyy,59,Green
pyz,34,Turquoise
pza,47,Black
pzb,8,Green
pzc,79,Red
pzd,25,Orange
pze,3,Orange
pzf,35,Red
pzg,93,Blue
pzh,94,Magenta
pzi,8,Yellow
pzj,98,Red
pzk,92,White
pzl,55,Magenta
pzm,72,Lavender
pzn,79,Black
pzo,11,Gray
pzp,57,Red
pzq,87,Gray
pzr,2,Red
pzs,43,Brown
pzt,7,Green
pzu,10,White
pzv,44,Gray
pzw,35,Magenta
pzx,82,Gray
pzy,30,Turquoise
pzz,51,Magenta
qaa,97,Magenta
qab,86,Lavender
qac,62,Yellow
qad,3,Blue
qae,12,Brown
qaf,51,Cyan
qag,65,Gray
qah,14,Green
qai,2,Cyan
qaj,47,Gray
qak,27,Blue
qal,26,Turquoise
qam,76,White
qan,32,Green
qao,82,Lavender
qap,5,Brown
qaq,100,Pink
qar,27,Gray
qas,61,Orange
qat,37,Brown
qau,72,Blue
qav,23,Turquoise
qaw,88,Red
qax,8,Orange
qay,81,Purple
qaz,6,White
qba,29,Brown
qbb,83,Red
qbc,13,Cyan
qbd,41,White
qbe,85,Pink
qbf,100,Turquoise
qbg,37,Black
qbh,24,Turquoise
qbi,44,Turquoise
qbj,81,Brown
qbk,86,Magenta
qbl,73,Turquoise
qbm,66,Blue
qbn,15,Magenta
qbo,20,Brown
qbp,89,Purple
qbq,76,Green
qbr,5,White
qbs,81,Purple
qbt,63,Gray
qbu,31,Cyan
qbv,64,Gray
qbw,43,Yellow
qbx,34,Lavender
qby,30,Red
qbz,17,Black
qca,96,Brown
qcb,26,Brown
qcc,21,Yellow
qcd,39,Brown
qce,86,Blue
qcf,43,Magenta
qcg,78,Red
qch,22,Lavender
qci,99,Purple
qcj,27,Yellow
qck,38,Magenta
qcl,0,Black
qcm,5,Blue
